@RELATION wiki_binned_better_wordcount
@ATTRIBUTE pageid Numeric
@ATTRIBUTE num_links_in Numeric
@ATTRIBUTE org_percentage Numeric
@ATTRIBUTE num_negative_words   Numeric
@ATTRIBUTE num_images   Numeric
@ATTRIBUTE edu_percentage   Numeric
@ATTRIBUTE other_percentage     Numeric
@ATTRIBUTE num_categories   Numeric
@ATTRIBUTE num_positive_words   Numeric
@ATTRIBUTE num_words    Numeric
@ATTRIBUTE net_percentage Numeric
@ATTRIBUTE num_controversial_words  Numeric
@ATTRIBUTE gov_percentage   Numeric
@ATTRIBUTE com_percentage   Numeric
@ATTRIBUTE num_links_out    Numeric
@ATTRIBUTE num_references   Numeric
@ATTRIBUTE isControversial  {yes,no}
@DATA
2314,209, 0.11842105263157894,0.0007050943063634761,3, 0.19736842105263158, 0.07894736842105263,37,0.0035842293906810036,17019, 0,0.0, 0.039473684210526314,0.5657894736842105,215,76,yes
1521999,279, 0.2857142857142857,0.0009146899201170803,2, 0, 0,23,0.005610098176718092,16399, 0,0.0, 0,0.7142857142857143,332,7,no
286096,465, 0,0.0005390544984097892,22, 0, 0.5333333333333333,16,0.00452805778664223,18551, 0,0.0, 0,0.4666666666666667,460,15,no
206705,699, 0.037037037037037035,0.0010483357669699353,8, 0.015873015873015872, 0.13227513227513227,28,0.004268224194091879,26709, 0.021164021164021163,0.0, 0.005291005291005291,0.7883597883597884,432,189,no
56120,3447, 0.15833333333333333,0.0007220690560588158,32, 0.041666666666666664, 0.13333333333333333,19,0.0031508467900748325,30468, 0,3.282132072994617e-05, 0.35833333333333334,0.30833333333333335,462,120,yes
16354915,40, 0.2857142857142857,0.0011312826590529547,7, 0.10714285714285714, 0.5357142857142857,14,0.0032053008673167053,37126, 0,2.6935301406022735e-05, 0,0.07142857142857142,169,28,no
3670297,131, 0.125,0.0012285641156897875,1, 0, 0.5,4,0.006142820578448937,19535, 0.125,5.119017148707448e-05, 0,0.25,150,8,no
56017314,2, 0.6666666666666666,0.0010957044506932998,7, 0.012345679012345678, 0.1728395061728395,5,0.0027925918743333658,103130, 0.037037037037037035,9.696499563657519e-06, 0.012345679012345678,0.09876543209876543,126,81,no
9590163,619, 0.03669724770642202,0.00044772778150884264,13, 0.01834862385321101, 0.22018348623853212,19,0.00693978061338706,26802, 0,0.0001865532422953511, 0.009174311926605505,0.7155963302752294,405,109,no
26487,442, 0.07142857142857142,0.0016287878787878789,15, 0.07142857142857142, 0.35714285714285715,13,0.00803030303030303,52800, 0,0.0, 0.07142857142857142,0.42857142857142855,156,14,no
30667,1390, 0.20833333333333334,0.001413486322441174,25, 0.013888888888888888, 0.027777777777777776,10,0.004489897730107259,24054, 0.013888888888888888,0.0, 0,0.7361111111111112,316,72,yes
579570,677, 0.06060606060606061,0.0006776024167819532,30, 0, 0.5492424242424242,35,0.004884384087636579,35419, 0,5.6466868065162765e-05, 0.003787878787878788,0.38636363636363635,478,264,no
7003520,49, 0.25,0.0006066488716330988,2, 0, 0.625,35,0.0032759039068187335,16484, 0,0.0, 0,0.125,112,24,no
277006,543, 0.07547169811320754,0.0010342612652825712,20, 0, 0.05660377358490566,24,0.003440279577150447,91853, 0.07547169811320754,3.2660882061554875e-05, 0.018867924528301886,0.7735849056603774,491,53,no
13547,1390, 0.21052631578947367,0.004684270952927669,10, 0.022556390977443608, 0.3533834586466165,22,0.004661308840413318,43550, 0,0.0, 0.18045112781954886,0.23308270676691728,744,133,yes
879858,58, 0.20833333333333334,0.001303969863807592,2, 0, 0,8,0.0028977108084613156,6902, 0,0.0001448855404230658, 0,0.7916666666666666,131,24,yes
9442699,10, 0,0.0014684287812041115,2, 0, 0,8,0.004588839941262849,5448, 0,0.0, 0,1,23,1,yes
16707,1007, 0.04672897196261682,0.001291207682685712,19, 0.028037383177570093, 0.1308411214953271,71,0.0042569503288544565,49566, 0.06542056074766354,6.052536012589275e-05, 0.009345794392523364,0.719626168224299,408,107,yes
2100861,268, 0.5454545454545454,0.002736245480308805,4, 0, 0,12,0.004690706537672237,10233, 0,0.0, 0,0.45454545454545453,133,22,yes
8718425,784, 0.35361216730038025,0.0017233950883239983,16, 0.011406844106463879, 0.09505703422053231,16,0.00374055070306686,51062, 0,0.0, 0.34600760456273766,0.19391634980988592,267,263,yes
26152,4087, 0.18729096989966554,0.0007316835224870736,72, 0.04013377926421405, 0.3745819397993311,42,0.0043738415010893955,61502, 0.056856187290969896,0.0, 0.06688963210702341,0.27424749163879597,640,299,yes
1544191,85, 0.18181818181818182,0.0016588332872546309,6, 0, 0.045454545454545456,5,0.0037323748963229196,7234, 0.045454545454545456,0.0, 0.045454545454545456,0.6818181818181818,105,22,yes
324091,1310, 0.1206896551724138,0.0015743781206423463,6, 0.017241379310344827, 0.5862068965517241,5,0.004048400881651748,22231, 0,0.0, 0.034482758620689655,0.2413793103448276,459,58,yes
250193,219, 0.40816326530612246,0.0013745254614478334,4, 0.12244897959183673, 0.08163265306122448,10,0.006021730593009556,15278, 0.02040816326530612,0.0, 0.1836734693877551,0.1836734693877551,132,49,yes
232035,112, 0.22727272727272727,0.0015964461719997223,7, 0.13636363636363635, 0.07575757575757576,9,0.005136392031651281,14407, 0.045454545454545456,0.00034705351565211356, 0.3333333333333333,0.18181818181818182,129,66,yes
46007,2410, 0,0.00041334839758604537,76, 0, 0.6363636363636364,29,0.0041334839758604535,36294, 0,0.0, 0,0.36363636363636365,612,22,yes
347105,1579, 0.20634920634920634,0.00200288415318058,28, 0.031746031746031744, 0.21693121693121692,69,0.0053677295305239545,37446, 0.010582010582010581,0.00018693585429685415, 0.010582010582010581,0.5238095238095238,1147,189,yes
962893,150, 0.07407407407407407,0.0018586451455123501,13, 0.09259259259259259, 0.037037037037037035,26,0.003961848862802641,20445, 0,0.0, 0.37037037037037035,0.42592592592592593,229,54,no
18406401,271, 0.03225806451612903,0.0,3, 0, 0,7,0.006415620641562064,3585, 0.1935483870967742,0.0, 0,0.7741935483870968,283,31,no
14255377,1, 0,0.0,3, 0, 0,9,0.008438818565400843,474, 0,0.0, 0,1,3,1,no
40304660,6, 0,0.0,0, 0, 0.14285714285714285,14,0.0073561228905235825,2311, 0,0.0, 0,0.8571428571428571,37,7,no
578712,48, 0,8.18062827225131e-05,10, 0, 0.32857142857142857,10,0.0032722513089005235,12224, 0,0.0, 0,0.6714285714285714,165,70,no
27005455,2397, 0.028368794326241134,0.0005474365687627934,12, 0, 0.1276595744680851,47,0.00523634978816585,42014, 0.010638297872340425,0.0, 0.0035460992907801418,0.8297872340425532,715,282,no
173540,537, 0.2911392405063291,0.00036164730346729355,7, 0, 0.05063291139240506,38,0.004882238596808463,22121, 0,0.0, 0.012658227848101266,0.6455696202531646,345,79,yes
173547,58, 0.6756756756756757,0.00030903681131505946,4, 0.13513513513513514, 0.05405405405405406,5,0.012210547498239209,139142, 0,0.0, 0,0.13513513513513514,103,37,no
41831802,2, 0,0.0008697345362497566,34, 0.5, 0,6,0.003959239306808593,77035, 0,0.0, 0,0.5,204,2,no
730831,461, 0.009009009009009009,0.0007096152871407573,11, 0, 0.46846846846846846,58,0.006487911196715495,19729, 0.04504504504504504,0.0, 0,0.4774774774774775,550,111,no
102446,689, 0.2807017543859649,0.0011207654948842479,19, 0.017543859649122806, 0.10526315789473684,39,0.00431434459321033,82979, 0.017543859649122806,3.615372564142735e-05, 0.08771929824561403,0.49122807017543857,671,57,no
42635,757, 0.032467532467532464,0.0013395375070501974,24, 0.012987012987012988, 0.08441558441558442,59,0.0036308516638465876,28368, 0,0.00017625493513818386, 0.025974025974025976,0.8441558441558441,285,154,yes
331028,70, 0.10714285714285714,0.0006757409016314316,3, 0.07142857142857142, 0.17857142857142858,33,0.0034752389226759338,10359, 0,0.0, 0.07142857142857142,0.5714285714285714,158,28,yes
2858505,274, 0.49056603773584906,0.000233172703248873,3, 0.018867924528301886, 0.11320754716981132,14,0.003963935955230841,12866, 0,0.000932690812995492, 0.09433962264150944,0.2830188679245283,213,53,yes
244468,314, 0.25,0.0007285797551972022,13, 0.175, 0.275,37,0.0067029337478142605,20588, 0.025,0.0, 0.025,0.25,287,40,no
366061,64, 0.1,0.0005601502520676135,11, 0.05, 0.05,26,0.0031632014234406407,30349, 0,3.295001482750667e-05, 0,0.8,302,20,no
4094028,10, 0.2702702702702703,0.0016979675842552096,10, 0.02702702702702703, 0.4864864864864865,16,0.005299717005402624,19435, 0,0.0, 0.08108108108108109,0.13513513513513514,63,37,no
459319,338, 0.041666666666666664,0.00044256490952006294,58, 0, 0.5833333333333334,9,0.004720692368214005,20336, 0.16666666666666666,0.0, 0,0.20833333333333334,338,24,no
53029,2054, 0.18548387096774194,0.0006889053939139514,43, 0.024193548387096774, 0.31451612903225806,56,0.002981668658033821,92901, 0.04032258064516129,3.2292440339716474e-05, 0.008064516129032258,0.4274193548387097,941,124,yes
391488,344, 0.15254237288135594,0.0009870805999353594,55, 0.03389830508474576, 0.4067796610169492,40,0.0044200246333388656,114479, 0,0.0, 0.01694915254237288,0.3898305084745763,418,59,no
10635,3351, 0.4659090909090909,0.0018108486295168326,20, 0.07954545454545454, 0.09090909090909091,7,0.004856366779158778,24298, 0.022727272727272728,0.0, 0,0.3409090909090909,370,88,yes
3888092,58, 0.5555555555555556,0.0010904134484325306,4, 0.1111111111111111, 0.2777777777777778,20,0.005088596092685143,11005, 0,0.0, 0.05555555555555555,0,62,18,no
7026804,49, 0.5,0.0010706638115631692,0, 0, 0,2,0.002810492505353319,7472, 0,0.0, 0.25,0.25,63,4,no
39645216,781, 0.5294117647058824,0.0015326404521289333,16, 0, 0.23529411764705882,19,0.006753196992193113,20879, 0,0.0, 0,0.23529411764705882,273,17,no
18949797,935, 0.18518518518518517,0.0016531202644992423,4, 0.16666666666666666, 0.25925925925925924,10,0.005579280892684943,14518, 0.07407407407407407,0.0, 0,0.3148148148148148,242,54,yes
56435,1981, 0.4035476718403548,0.0014450530241230627,29, 0.0066518847006651885, 0.06208425720620843,16,0.0044983102202540495,42905, 0.0022172949002217295,0.0029367206619275144, 0.43902439024390244,0.08647450110864745,361,451,yes
70718,648, 0.22807017543859648,0.0009824601959141214,29, 0.05263157894736842, 0.3333333333333333,43,0.004854509203340364,34607, 0.07017543859649122,0.0, 0.017543859649122806,0.2982456140350877,356,57,no
44240,1733, 0.20754716981132076,0.0012851836682813845,42, 0.07547169811320754, 0.37735849056603776,60,0.004236869236092477,70807, 0.03773584905660377,0.0, 0.018867924528301886,0.2830188679245283,585,53,no
159846,5003, 0.03571428571428571,0.0011078403443800843,11, 0, 0.017857142857142856,20,0.0050644130028803845,31593, 0,0.00012661032507200963, 0,0.9464285714285714,740,112,yes
5987,6827, 0.20066889632107024,0.0006750058008311009,68, 0.020066889632107024, 0.11705685618729098,23,0.0047250406058177066,47407, 0,6.328179382791571e-05, 0.2976588628762542,0.36454849498327757,540,299,yes
888170,129, 0.13793103448275862,0.00061270338348424,5, 0, 0.06896551724137931,19,0.00490162706787392,14689, 0.034482758620689655,0.0, 0.034482758620689655,0.7241379310344828,130,29,no
336056,138, 0.4489795918367347,0.001424311211999822,3, 0, 0.04081632653061224,7,0.0033382294031245826,22467, 0,4.4509725374994435e-05, 0.3469387755102041,0.16326530612244897,113,98,yes
252854,2091, 0.3333333333333333,0.0009262428769909188,73, 0, 0.4074074074074074,24,0.00398687151400439,49663, 0.037037037037037035,0.0, 0.037037037037037035,0.18518518518518517,876,27,yes
2263372,48, 0.018518518518518517,0.0018458581976332558,12, 0, 0.11574074074074074,29,0.003261859006776575,39548, 0.004629629629629629,5.057145746940427e-05, 0.027777777777777776,0.8333333333333334,230,216,yes
466454,294, 0.28448275862068967,0.0011715377975089407,5, 0.05172413793103448, 0.06896551724137931,12,0.003483783450487113,32436, 0,0.0, 0.43103448275862066,0.16379310344827586,144,116,yes
5728194,90, 1,0.0010231102551757343,0, 0, 0,5,0.0032498796340876264,16616, 0,0.0, 0,0,65,1,no
249509,235, 0,0.0008272438990762443,29, 0, 1,14,0.004963463394457466,21759, 0,0.0, 0,0,336,8,no
43689031,387, 0,0.0,0, 0, 1,12,0.003348710714603429,157374, 0,6.354289781031174e-06, 0,0,868,5,no
4079673,37, 0.3,0.0007575082434720614,11, 0.1, 0,5,0.008533107566170574,44884, 0.2,0.0, 0,0.4,78,10,no
5792809,1538, 0.10153846153846154,0.0006473058082575228,25, 0.003076923076923077, 0.15692307692307692,65,0.004023792862141357,57160, 0,3.4989503149055284e-05, 0.003076923076923077,0.7353846153846154,737,325,yes
94158,27, 0.3333333333333333,9.420927019218691e-05,6, 0, 0.3333333333333333,5,0.013723150357995227,31844, 0,0.0, 0,0.3333333333333333,28,9,no
47081476,40, 0.08,0.0014365939663053414,3, 0, 0,12,0.004962779156327543,15314, 0,0.0, 0,0.92,79,25,no
38847341,225, 0,0.0013747121696394817,26, 0, 0.3010752688172043,10,0.0036773550537856138,29097, 0.06451612903225806,0.0, 0,0.6344086021505376,305,93,no
179187,1600, 0.1509433962264151,0.0009952949692363373,22, 0.03773584905660377, 0.026415094339622643,63,0.0038183134274339487,55260, 0,5.428881650380022e-05, 0.011320754716981131,0.7735849056603774,735,265,yes
7875958,244, 0.023965141612200435,0.0008105652994200266,26, 0.002178649237472767, 0.5751633986928104,14,0.003913073859269094,71555, 0.004357298474945534,4.192579134931172e-05, 0,0.39433551198257083,317,459,no
1131183,1871, 0.4444444444444444,0.0004492362982929021,62, 0.05128205128205128, 0.029914529914529916,16,0.004113319856244384,71232, 0.004273504273504274,0.00011230907457322552, 0.029914529914529916,0.44017094017094016,940,234,yes
125248,2825, 0.08727272727272728,0.0008672209339592406,85, 0.01090909090909091, 0.5381818181818182,74,0.0036762626548272155,53043, 0.014545454545454545,7.541051599645571e-05, 0.007272727272727273,0.3418181818181818,797,275,yes
317383,786, 0.1390728476821192,0.0007441860465116279,12, 0.013245033112582781, 0.026490066225165563,47,0.005432558139534883,26875, 0,0.00026046511627906974, 0.006622516556291391,0.8145695364238411,521,151,yes
48146,1368, 0.15789473684210525,0.0007150750828837027,17, 0.07017543859649122, 0.14035087719298245,12,0.00520054605733602,15383, 0,6.500682571670025e-05, 0.3684210526315789,0.2631578947368421,544,57,yes
615807,1038, 0.020833333333333332,0.0005760131660152232,55, 0, 0.2708333333333333,60,0.005225262291709525,24305, 0.052083333333333336,0.0, 0.010416666666666666,0.6458333333333334,1126,96,yes
290007,163, 0.5555555555555556,0.0007972665148063781,10, 0, 0,16,0.0023348519362186787,17560, 0,0.0, 0,0.4444444444444444,153,9,no
1623,3280, 0.16818181818181818,0.0012560423248201575,50, 0.11818181818181818, 0.045454545454545456,67,0.003568302059148175,105092, 0.00909090909090909,3.806188863091387e-05, 0.19545454545454546,0.4636363636363636,1072,220,yes
557007,1832, 0.1078838174273859,0.00048130322102924843,39, 0, 0.4730290456431535,61,0.004609403924472418,54020, 0.008298755186721992,0.00016660496112550906, 0.004149377593360996,0.4066390041493776,742,241,yes
10327401,20, 0.14285714285714285,0.0002483414339943946,1, 0.09523809523809523, 0.5714285714285714,25,0.0025543690353709157,28187, 0,0.0, 0.047619047619047616,0.14285714285714285,77,21,no
13058,13369, 0.17037037037037037,0.0006293845846829284,50, 0.037037037037037035, 0.37777777777777777,52,0.004206131126905424,65143, 0.014814814814814815,3.0701687057703824e-05, 0.014814814814814815,0.3851851851851852,913,135,yes
21704,8109, 0.2608695652173913,0.0008960870863894328,17, 0.043478260869565216, 0.5217391304347826,46,0.00451362384255418,30131, 0,0.0, 0.08695652173913043,0.08695652173913043,570,23,yes
2782833,56, 0.041666666666666664,0.0007078722849372229,7, 0, 0.875,19,0.003092284192094184,26841, 0,0.0, 0,0.08333333333333333,276,24,no
18956166,1387, 0.4153846153846154,0.001834862385321101,17, 0.12307692307692308, 0.06923076923076923,17,0.005353776548950609,39785, 0.007692307692307693,5.0270202337564406e-05, 0.1,0.2846153846153846,561,130,yes
8835,1113, 0,0.0008011469050430089,5, 0, 0.11864406779661017,18,0.004090065778377467,47432, 0.06779661016949153,0.0, 0,0.8135593220338984,270,59,yes
142154,685, 0.05,0.0011889428316655107,49, 0, 0.75,24,0.003698933254070478,30279, 0.025,3.302618976848641e-05, 0,0.175,370,40,no
3584913,137, 0,0.0021325209444021326,4, 0, 1,9,0.004823559279004823,19695, 0,0.0, 0,0,186,4,no
1149357,322, 0.1044776119402985,0.0005813077270867871,55, 0, 0.5970149253731343,28,0.0037246754365190433,46447, 0,2.1529915818029153e-05, 0,0.29850746268656714,497,67,yes
18925,749, 0.6386554621848739,0.0007757428581065129,18, 0.07563025210084033, 0.008403361344537815,11,0.0046544571486390775,29649, 0.01680672268907563,3.372795035245708e-05, 0.01680672268907563,0.24369747899159663,371,119,yes
8839080,18, 0.46153846153846156,0.0,3, 0.07692307692307693, 0.3076923076923077,15,0.007511737089201878,2130, 0,0.0, 0.07692307692307693,0.07692307692307693,29,13,no
24189541,246, 0.05217391304347826,0.001115991926866912,7, 0, 0,13,0.005484981598005461,42115, 0,2.3744509082274723e-05, 0,0.9478260869565217,291,115,no
30635,3447, 0.2,0.0012988658683393524,45, 0.025, 0.175,35,0.004350672664681408,94698, 0.03125,1.055988510845002e-05, 0.0125,0.55625,830,320,yes
31429503,2, 0.3333333333333333,0.0,3, 0, 0.6666666666666666,4,0.004632276412038055,136434, 0,0.0, 0,0,3612,3,no
69880,6659, 0.26153846153846155,0.001016064808458053,84, 0.03076923076923077, 0.18461538461538463,66,0.0036706485422673806,109245, 0,9.153737013135612e-06, 0.007692307692307693,0.5153846153846153,1469,130,yes
11481790,158, 0.09174311926605505,0.0020860576623700105,5, 0.01834862385321101, 0.06422018348623854,30,0.006569524877016003,32118, 0,3.113518899059717e-05, 0.009174311926605505,0.8165137614678899,167,109,yes
17820,2069, 0.29545454545454547,0.000557895115718245,63, 0.045454545454545456, 0.3181818181818182,12,0.0031674045279487455,111132, 0.022727272727272728,1.799661663607242e-05, 0.045454545454545456,0.2727272727272727,798,44,no
107664,823, 0.2558139534883721,0.0005051525560719338,23, 0, 0.16279069767441862,18,0.004546373004647403,19796, 0.023255813953488372,0.0, 0.3488372093023256,0.20930232558139536,630,43,no
21259,230, 0.18518518518518517,0.0007770870337477797,8, 0, 0.14814814814814814,13,0.004329484902309059,9008, 0,0.0, 0.037037037037037035,0.6296296296296297,330,27,yes
59962,216, 0.7333333333333333,0.00016292482648505978,10, 0, 0.1,3,0.008602430838411158,92067, 0.03333333333333333,0.0, 0,0.13333333333333333,179,30,no
23713433,6586, 0.2,0.000733704046957059,23, 0.04, 0.28,15,0.005618628359592215,51792, 0,1.930800123571208e-05, 0,0.48,672,25,no
752553,180, 0.08695652173913043,0.00042377370484161455,5, 0, 0.021739130434782608,29,0.004767454179468164,9439, 0,0.0, 0.021739130434782608,0.8695652173913043,124,46,yes
15380061,479, 0.44594594594594594,0.001149928813930566,17, 0.02702702702702703, 0.2702702702702703,12,0.004709232285620414,36524, 0.013513513513513514,0.00013689628737268645, 0,0.24324324324324326,484,74,yes
1202355,1227, 0.044444444444444446,0.00027357909855687027,18, 0.03333333333333333, 0.6333333333333333,5,0.0036933178305177485,29242, 0,0.0, 0.03333333333333333,0.25555555555555554,307,90,no
29812,11242, 0.06474820143884892,0.0007073103951811627,39, 0.014388489208633094, 0.11510791366906475,57,0.004894131605366433,87656, 0.007194244604316547,1.1408232180341334e-05, 0.014388489208633094,0.7841726618705036,1191,139,yes
467803,69, 0,0.00019992003198720512,14, 0, 0.14285714285714285,21,0.006797281087564974,5002, 0,0.0, 0.5714285714285714,0.2857142857142857,148,7,no
29810,43854, 0.2727272727272727,0.0005025237861258766,80, 0.1388888888888889, 0.08333333333333333,35,0.0034394961361504444,89548, 0.007575757575757576,5.5835976236208513e-05, 0.08838383838383838,0.4090909090909091,1678,396,yes
67363,152, 0.10204081632653061,0.0006494771708774437,13, 0, 0.5408163265306123,15,0.005520555952458271,15397, 0.01020408163265306,0.0, 0.05102040816326531,0.29591836734693877,308,98,yes
23620137,304, 0,0.000656066687249151,28, 0, 0.2629310344827586,4,0.004669651126891015,25912, 0,0.0, 0,0.7370689655172413,544,232,no
27921792,6, 0.2857142857142857,0.0033543169599779443,7, 0, 0.7142857142857143,4,0.005330147498047144,21763, 0,9.189909479391628e-05, 0,0,34,7,no
523336,498, 0.1111111111111111,4.7582794061667303e-05,2, 0, 0.3055555555555556,43,0.003663875142748382,21016, 0.1388888888888889,0.0, 0.027777777777777776,0.4166666666666667,212,36,no
2495537,838, 0.2,0.000808292126283758,61, 0.08571428571428572, 0,10,0.0041365538227462915,21032, 0.014285714285714285,0.0, 0.5142857142857142,0.18571428571428572,572,70,yes
501787,390, 0.3787878787878788,0.0012830035789047202,5, 0.09090909090909091, 0.15151515151515152,9,0.00445674927409008,14809, 0,0.0, 0,0.3787878787878788,188,66,yes
8571298,35, 0.5,0.0,3, 0.25, 0,7,0.01606425702811245,249, 0,0.0, 0.25,0,38,4,no
