pageid,org_percentage,gov_percentage,com_percentage,edu_percentage,other_percentage,net_percentage
24548445, 0.2558139534883721, 0,0.6046511627906976, 0.023255813953488372, 0.11627906976744186, 0
2752, 0.23333333333333334, 0.32666666666666666,0.26666666666666666, 0.02, 0.15333333333333332, 0
6821757, 0.17708333333333334, 0.25,0.2916666666666667, 0.010416666666666666, 0.2708333333333333, 0
37556, 0.4014336917562724, 0.3727598566308244,0.15412186379928317, 0.014336917562724014, 0.05734767025089606, 0
162615, 0.31756756756756754, 0.10810810810810811,0.22972972972972974, 0.02702702702702703, 0.2702702702702703, 0.0472972972972973
2122, 0.4434782608695652, 0.05217391304347826,0.2956521739130435, 0.05217391304347826, 0.1565217391304348, 0
15247542, 0.28957528957528955, 0.015444015444015444,0.4942084942084942, 0.10038610038610038, 0.09652509652509653, 0.003861003861003861
21785, 0.34375, 0.075,0.35, 0.125, 0.09375, 0.0125
11778948, 0.532520325203252, 0.04065040650406504,0.17479674796747968, 0.04065040650406504, 0.2032520325203252, 0.008130081300813009
5491859, 0.47368421052631576, 0.23684210526315788,0.07894736842105263, 0.05263157894736842, 0.10526315789473684, 0.05263157894736842
18933396, 0.16042780748663102, 0.03208556149732621,0.41711229946524064, 0.0481283422459893, 0.33689839572192515, 0.0053475935828877
1030, 0.5581395348837209, 0.011627906976744186,0.2558139534883721, 0.09302325581395349, 0.08139534883720931, 0
25, 0.3964401294498382, 0.4255663430420712,0.06472491909385113, 0.05016181229773463, 0.022653721682847898, 0.040453074433656956
1195328, 0.27450980392156865, 0.27450980392156865,0.29411764705882354, 0.058823529411764705, 0.09803921568627451, 0
5612336, 0.3972602739726027, 0.3150684931506849,0.2054794520547945, 0.0410958904109589, 0.0273972602739726, 0.0136986301369863
150056, 0.04878048780487805, 0.008130081300813009,0.7560975609756098, 0, 0.15447154471544716, 0.032520325203252036
879858, 0.20833333333333334, 0,0.7916666666666666, 0, 0, 0
19344654, 0.04054054054054054, 0.0045045045045045045,0.17117117117117117, 0.0045045045045045045, 0.7747747747747747, 0.0045045045045045045
4545, 0.35714285714285715, 0.04395604395604396,0.34065934065934067, 0.08241758241758242, 0.14285714285714285, 0.03296703296703297
4173, 0.11827956989247312, 0.021505376344086023,0.8172043010752689, 0.010752688172043012, 0.03225806451612903, 0
867145, 0.14285714285714285, 0.07142857142857142,0.17857142857142858, 0.10714285714285714, 0.5, 0
19360669, 0.14285714285714285, 0.07142857142857142,0.4642857142857143, 0.07142857142857142, 0.25, 0
3979, 0.5223880597014925, 0,0.23880597014925373, 0.05970149253731343, 0.1044776119402985, 0.07462686567164178
534366, 0.11098527746319366, 0.08493771234428087,0.7089467723669309, 0.011325028312570781, 0.07474518686296716, 0.009060022650056626
335069, 0.10227272727272728, 0.011363636363636364,0.7613636363636364, 0.03409090909090909, 0.09090909090909091, 0
72336, 0.11734693877551021, 0.030612244897959183,0.7704081632653061, 0.00510204081632653, 0.07142857142857142, 0.00510204081632653
4375, 0.01607717041800643, 0.003215434083601286,0.9614147909967846, 0.003215434083601286, 0.012861736334405145, 0.003215434083601286
4792, 0.3026315789473684, 0.05263157894736842,0.5263157894736842, 0.03289473684210526, 0.07236842105263158, 0.013157894736842105
364813, 0.11428571428571428, 0.017142857142857144,0.56, 0, 0.2742857142857143, 0.03428571428571429
3738, 0.2, 0.025,0.15, 0.1, 0.4375, 0.0875
447382, 0.26153846153846155, 0.13846153846153847,0.5076923076923077, 0, 0.09230769230769231, 0
3205662, 0.14893617021276595, 0,0.5106382978723404, 0, 0.3404255319148936, 0
501984, 0.5333333333333333, 0,0.26666666666666666, 0.2, 0, 0
3427, 0.06779661016949153, 0.01694915254237288,0.8813559322033898, 0, 0, 0.03389830508474576
699349, 0.007042253521126761, 0.0035211267605633804,0.9823943661971831, 0, 0.007042253521126761, 0
19283178, 0.24615384615384617, 0.007692307692307693,0.4307692307692308, 0.07692307692307693, 0.2153846153846154, 0.023076923076923078
3722, 0.136986301369863, 0.00684931506849315,0.4178082191780822, 0.02054794520547945, 0.410958904109589, 0.00684931506849315
20650188, 0.06806282722513089, 0.06282722513089005,0.7591623036649214, 0.010471204188481676, 0.09424083769633508, 0.005235602094240838
41353912, 0.006289308176100629, 0,0.6540880503144654, 0.0031446540880503146, 0.3238993710691824, 0.012578616352201259
44431, 0.13157894736842105, 0,0.47368421052631576, 0.2236842105263158, 0.14473684210526316, 0.02631578947368421
2100861, 0.5454545454545454, 0,0.45454545454545453, 0, 0, 0
4116, 0.43983402489626555, 0.0912863070539419,0.12448132780082988, 0.2821576763485477, 0.06224066390041494, 0
1555010, 0.15873015873015872, 0,0.09523809523809523, 0.031746031746031744, 0.7142857142857143, 0
3356, 0.16793893129770993, 0.10941475826972011,0.5318066157760815, 0.05089058524173028, 0.1297709923664122, 0.010178117048346057
188564, 0.13157894736842105, 0.005263157894736842,0.7631578947368421, 0.042105263157894736, 0.05263157894736842, 0.005263157894736842
191941, 0.42, 0.14,0.12, 0.2, 0.12, 0
51614, 0.4075829383886256, 0.3412322274881517,0.13270142180094788, 0.052132701421800945, 0.06635071090047394, 0
321263, 0.39416058394160586, 0.48175182481751827,0.06569343065693431, 0.014598540145985401, 0.0364963503649635, 0.0072992700729927005
239098, 0.22009569377990432, 0,0.569377990430622, 0.06220095693779904, 0.09569377990430622, 0.05263157894736842
3803886, 0.24444444444444444, 0,0.4888888888888889, 0, 0.06666666666666667, 0.2
244098, 0.061224489795918366, 0,0.8979591836734694, 0, 0.04081632653061224, 0
44751865, 0.12693498452012383, 0.006191950464396285,0.8204334365325078, 0.01238390092879257, 0.030959752321981424, 0.0030959752321981426
4874, 0.052884615384615384, 0,0.6490384615384616, 0.009615384615384616, 0.24519230769230768, 0.04326923076923077
20648200, 0.2777777777777778, 0,0.3611111111111111, 0.3055555555555556, 0.05555555555555555, 0
851008, 0.5263157894736842, 0,0.18421052631578946, 0.25, 0.013157894736842105, 0.02631578947368421
65426, 0.5, 0,0.5, 0, 0, 0
88857, 0.39080459770114945, 0.3103448275862069,0.11494252873563218, 0.022988505747126436, 0.14942528735632185, 0.011494252873563218
55309, 0.3698630136986301, 0.2876712328767123,0.0958904109589041, 0.0684931506849315, 0.1780821917808219, 0
5030, 0.16666666666666666, 0,0.31746031746031744, 0.007936507936507936, 0.5079365079365079, 0
11015826, 0.039301310043668124, 0,0.7292576419213974, 0.004366812227074236, 0.20087336244541484, 0.026200873362445413
27417455, 0.08196721311475409, 0.01639344262295082,0.39344262295081966, 0.01639344262295082, 0.45901639344262296, 0.03278688524590164
64692, 0.23529411764705882, 0,0.22549019607843138, 0.00980392156862745, 0.5294117647058824, 0
68244, 0.28378378378378377, 0.0945945945945946,0.5405405405405406, 0.013513513513513514, 0.06756756756756757, 0
392807, 0.38, 0.02,0.32, 0.02, 0.26, 0
5574594, 0.10967741935483871, 0.0064516129032258064,0.6516129032258065, 0, 0.2129032258064516, 0.01935483870967742
186319, 0.6547619047619048, 0.047619047619047616,0.21428571428571427, 0.023809523809523808, 0.023809523809523808, 0.03571428571428571
23278520, 0.1487603305785124, 0.008264462809917356,0.4049586776859504, 0.06611570247933884, 0.36363636363636365, 0.008264462809917356
4950, 0.1875, 0,0.7708333333333334, 0.020833333333333332, 0.020833333333333332, 0
3463, 0.24260355029585798, 0.03550295857988166,0.34911242603550297, 0.04142011834319527, 0.2958579881656805, 0.03550295857988166
44849, 0.08235294117647059, 0.00392156862745098,0.7372549019607844, 0.00392156862745098, 0.1607843137254902, 0.011764705882352941
70547, 0.36228287841191065, 0.39950372208436724,0.17121588089330025, 0, 0.062034739454094295, 0.004962779156327543
8269855, 0.1262135922330097, 0.009708737864077669,0.7087378640776699, 0.1553398058252427, 0, 0
3845, 0.1, 0.011111111111111112,0.5, 0.011111111111111112, 0.37777777777777777, 0
4294, 0.19607843137254902, 0.006535947712418301,0.27450980392156865, 0, 0.5228758169934641, 0
3382, 0.04497354497354497, 0.0026455026455026454,0.8174603174603174, 0, 0.1349206349206349, 0
38748, 0.3253012048192771, 0,0.21686746987951808, 0, 0.43373493975903615, 0.024096385542168676
73887, 0.02857142857142857, 0,0.45714285714285713, 0.02857142857142857, 0.4857142857142857, 0
773158, 0.04830917874396135, 0.0024154589371980675,0.8671497584541062, 0.0024154589371980675, 0.0748792270531401, 0.004830917874396135
639800, 0.16483516483516483, 0.02197802197802198,0.6483516483516484, 0.02197802197802198, 0.13186813186813187, 0.01098901098901099
3267529, 0.13658536585365855, 0.00975609756097561,0.6878048780487804, 0.02926829268292683, 0.0975609756097561, 0.03902439024390244
23278125, 0.08461538461538462, 0,0.5461538461538461, 0.023076923076923078, 0.3153846153846154, 0.03076923076923077
682722, 0.08333333333333333, 0,0.8333333333333334, 0, 0.08333333333333333, 0
24133117, 0.31451612903225806, 0.4435483870967742,0.14516129032258066, 0, 0.0967741935483871, 0
87179, 0.09523809523809523, 0.03968253968253968,0.4523809523809524, 0, 0.3968253968253968, 0.015873015873015872
62028, 0.06832298136645963, 0.006211180124223602,0.8136645962732919, 0.031055900621118012, 0.07453416149068323, 0.006211180124223602
46924, 0.350210970464135, 0.3291139240506329,0.16455696202531644, 0.008438818565400843, 0.14767932489451477, 0
773158, 0.04830917874396135, 0.0024154589371980675,0.8671497584541062, 0.0024154589371980675, 0.0748792270531401, 0.004830917874396135
5407, 0.2098360655737705, 0.3475409836065574,0.35737704918032787, 0.05901639344262295, 0.02622950819672131, 0
6852, 0.3233082706766917, 0.007518796992481203,0.16541353383458646, 0.42857142857142855, 0.06766917293233082, 0.007518796992481203
160811, 0.07142857142857142, 0.01020408163265306,0.28061224489795916, 0, 0.6326530612244898, 0.00510204081632653
5042916, 0.1109350237717908, 0.00792393026941363,0.5673534072900158, 0.009508716323296355, 0.30427892234548337, 0
105219, 0.37748344370860926, 0.4326710816777042,0.12582781456953643, 0.004415011037527594, 0.05739514348785872, 0.002207505518763797
5902, 0.428, 0.004,0.308, 0.064, 0.176, 0.02
5416, 0.41379310344827586, 0.005747126436781609,0.3505747126436782, 0.06321839080459771, 0.13793103448275862, 0.028735632183908046
42031, 0.30864197530864196, 0.037037037037037035,0.3333333333333333, 0.024691358024691357, 0.2839506172839506, 0.012345679012345678
685631, 0.21666666666666667, 0,0.5333333333333333, 0, 0.23333333333333334, 0.016666666666666666
2184033, 0.1276595744680851, 0.02127659574468085,0.6808510638297872, 0, 0.10638297872340426, 0.06382978723404255
537968, 0.10270270270270271, 0.021621621621621623,0.8243243243243243, 0.02702702702702703, 0.024324324324324326, 0
5282, 0.1958762886597938, 0.020618556701030927,0.27835051546391754, 0.020618556701030927, 0.4020618556701031, 0.08247422680412371
425757, 0.22857142857142856, 0,0.3142857142857143, 0, 0.37142857142857144, 0.08571428571428572
2450993, 0, 0.06451612903225806,0.25806451612903225, 0.03225806451612903, 0.5483870967741935, 0.0967741935483871
6822, 0.06763285024154589, 0.01932367149758454,0.30434782608695654, 0.01932367149758454, 0.5072463768115942, 0.0821256038647343
678255, 0.3387096774193548, 0.016129032258064516,0.25806451612903225, 0.24193548387096775, 0.14516129032258066, 0
606848, 0.134185303514377, 0.006389776357827476,0.3226837060702875, 0.006389776357827476, 0.5303514376996805, 0
553050, 0.058823529411764705, 0,0.5294117647058824, 0.058823529411764705, 0.35294117647058826, 0
5920, 0.16470588235294117, 0.09411764705882353,0.2, 0.03529411764705882, 0.49411764705882355, 0.011764705882352941
17253537, 0.3411764705882353, 0.011764705882352941,0.29411764705882354, 0.023529411764705882, 0.25882352941176473, 0.07058823529411765
320023, 0.375, 0,0.125, 0, 0.5, 0
68319, 0.40625, 0.0625,0.3645833333333333, 0.09375, 0.0625, 0.010416666666666666
6907, 0.288135593220339, 0,0.6440677966101694, 0.01694915254237288, 0.05084745762711865, 0
42635, 0.032467532467532464, 0.025974025974025976,0.8441558441558441, 0.012987012987012988, 0.08441558441558442, 0
51255, 0.3375796178343949, 0.012738853503184714,0.4012738853503185, 0.01910828025477707, 0.21656050955414013, 0.012738853503184714
278119, 0.04375, 0.0125,0.83125, 0.0125, 0.0875, 0.0125
80696, 0.04128440366972477, 0.0045871559633027525,0.8623853211009175, 0.013761467889908258, 0.0779816513761468, 0
6100, 0.24, 0,0.28, 0.08, 0.4, 0
50490, 0.34615384615384615, 0.07692307692307693,0.38461538461538464, 0.15384615384615385, 0.038461538461538464, 0
6886, 0.2577903682719547, 0.1388101983002833,0.46175637393767704, 0.06515580736543909, 0.0764872521246459, 0
5945, 0.11, 0,0.88, 0, 0, 0.01
5465786, 0.25, 0,0.6875, 0.0625, 0, 0
1651190, 0.05263157894736842, 0,0.42105263157894735, 0.05263157894736842, 0.47368421052631576, 0
250193, 0.40816326530612246, 0.1836734693877551,0.1836734693877551, 0.12244897959183673, 0.08163265306122448, 0.02040816326530612
5405, 0.2, 0.029565217391304348,0.44173913043478263, 0.04, 0.288695652173913, 0
5751, 0.4666666666666667, 0.06666666666666667,0.2, 0.06666666666666667, 0.16666666666666666, 0.03333333333333333
15147453, 0.125, 0,0.5625, 0, 0.3125, 0
7738, 0.40618101545253865, 0.4083885209713024,0.09933774834437085, 0.013245033112582781, 0.0640176600441501, 0.008830022075055188
2627820, 0.023474178403755867, 0.004694835680751174,0.8826291079812206, 0, 0.0892018779342723, 0
5847204, 0.06358381502890173, 0.014450867052023121,0.8901734104046243, 0.005780346820809248, 0.02601156069364162, 0
196570, 0.14285714285714285, 0,0.8571428571428571, 0, 0, 0
125309, 0.33993399339933994, 0.04950495049504951,0.5577557755775577, 0.013201320132013201, 0.036303630363036306, 0.0033003300330033004
63317, 0.35074626865671643, 0.05970149253731343,0.4701492537313433, 0.05223880597014925, 0.05970149253731343, 0.007462686567164179
5211, 0.25, 0.019886363636363636,0.4715909090909091, 0.048295454545454544, 0.17613636363636365, 0.03409090909090909
345597, 0.06521739130434782, 0,0.34782608695652173, 0, 0.5869565217391305, 0
5635, 0.23134328358208955, 0.014925373134328358,0.48507462686567165, 0.06716417910447761, 0.1417910447761194, 0.05970149253731343
73626, 0.21518987341772153, 0.02531645569620253,0.5443037974683544, 0.06329113924050633, 0.13924050632911392, 0.012658227848101266
1281795, 0.09523809523809523, 0.01904761904761905,0.5523809523809524, 0, 0.3333333333333333, 0
6438, 0.4155844155844156, 0.38961038961038963,0.07142857142857142, 0.05194805194805195, 0.05844155844155844, 0.012987012987012988
6671, 0.08333333333333333, 0,0.9166666666666666, 0, 0, 0
8718425, 0.35361216730038025, 0.34600760456273766,0.19391634980988592, 0.011406844106463879, 0.09505703422053231, 0
28291766, 0.1282051282051282, 0.05641025641025641,0.7076923076923077, 0.07692307692307693, 0.02564102564102564, 0.005128205128205128
8389, 0.3765112262521589, 0.40241796200345425,0.11917098445595854, 0.012089810017271158, 0.07772020725388601, 0.012089810017271158
6910, 0.2582781456953642, 0.15894039735099338,0.2913907284768212, 0.059602649006622516, 0.23178807947019867, 0
5987, 0.20066889632107024, 0.2976588628762542,0.36454849498327757, 0.020066889632107024, 0.11705685618729098, 0
208413, 0.21839080459770116, 0.19540229885057472,0.3448275862068966, 0.022988505747126436, 0.21839080459770116, 0
191704, 0.08196721311475409, 0,0.7049180327868853, 0.01639344262295082, 0.13114754098360656, 0.06557377049180328
241649, 0.3392857142857143, 0.375,0.21428571428571427, 0.017857142857142856, 0.05357142857142857, 0
325329, 0.23776223776223776, 0.03496503496503497,0.45454545454545453, 0.1048951048951049, 0.16783216783216784, 0
7463, 0.3981042654028436, 0.07582938388625593,0.2796208530805687, 0.1943127962085308, 0.037914691943127965, 0.014218009478672985
13886661, 0.053691275167785234, 0.006711409395973154,0.9395973154362416, 0, 0, 0
20914042, 0.20689655172413793, 0,0.3103448275862069, 0.20689655172413793, 0.27586206896551724, 0
9209651, 0.46296296296296297, 0.037037037037037035,0.24074074074074073, 0.07407407407407407, 0.18518518518518517, 0
215623, 0.4166666666666667, 0.08333333333333333,0.3333333333333333, 0.041666666666666664, 0.125, 0
215623, 0.4166666666666667, 0.08333333333333333,0.3333333333333333, 0.041666666666666664, 0.125, 0
158177, 0.12396694214876033, 0.08264462809917356,0.5826446280991735, 0.09504132231404959, 0.10743801652892562, 0.008264462809917356
7023, 0.34554973821989526, 0.07329842931937172,0.3403141361256545, 0.193717277486911, 0.031413612565445025, 0.015706806282722512
95801, 0.1875, 0.140625,0.34375, 0.0625, 0.21875, 0.046875
2298740, 0.18620689655172415, 0.006896551724137931,0.7586206896551724, 0.027586206896551724, 0.013793103448275862, 0.006896551724137931
6623, 0.45, 0,0.3, 0.2, 0.05, 0
41568624, 0.08536585365853659, 0,0.8658536585365854, 0, 0.04878048780487805, 0
5530, 0.38461538461538464, 0.05128205128205128,0.38461538461538464, 0.038461538461538464, 0.1282051282051282, 0.01282051282051282
5919, 0.2857142857142857, 0.07142857142857142,0.2857142857142857, 0, 0.35714285714285715, 0
7283, 0.4864864864864865, 0.05405405405405406,0.24324324324324326, 0.08108108108108109, 0.08108108108108109, 0.05405405405405406
26410, 0.36649214659685864, 0.05759162303664921,0.3612565445026178, 0.03664921465968586, 0.17277486910994763, 0.005235602094240838
